RegionName,City,State,Current_Price,Affordability_Ratio_2023,Clasificacion_IA,Confianza,Datos_Clave
79366,Ransom Canyon,TX,372339.3384299515,3.254468943830568,Regular - Estable,99.91,Growth24: 1.3% | Vacancy: 6.4%
78552,Harlingen,TX,220715.05417169983,3.091420014816716,Barata - Alto Potencial,99.36,Growth24: 4.1% | Vacancy: 5.8%
76123,Fort Worth,TX,308036.73731869267,3.3339955196660167,Regular - Estable,100.0,Growth24: -4.2% | Vacancy: 1.2%
78237,San Antonio,TX,129048.83886797032,3.6089759076886474,Regular - Estable,99.84,Growth24: -7.5% | Vacancy: 3.1%
77377,Tomball,TX,405230.6223331606,3.2574054781462203,Regular - Estable,98.92,Growth24: -0.1% | Vacancy: 2.0%
77901,Victoria,TX,148776.76404022108,2.545276552186201,Regular - Estable,95.5,Growth24: 0.7% | Vacancy: 7.3%
77049,Houston,TX,246633.09561528647,3.50571970789878,Regular - Estable,100.0,Growth24: -0.2% | Vacancy: 1.7%
75051,Grand Prairie,TX,253179.16361036547,4.67510216054871,Barata - Alto Potencial,98.07,Growth24: 2.3% | Vacancy: 2.2%
79925,El Paso,TX,228157.55316571007,3.5567119045420656,Barata - Alto Potencial,100.0,Growth24: 7.2% | Vacancy: 2.8%
77090,Houston,TX,254352.2502461764,5.34365181475882,Regular - Estable,99.44,Growth24: -1.5% | Vacancy: 5.7%
76522,Copperas Cove,TX,221176.6486344967,3.200290722482375,Regular - Estable,99.5,Growth24: -1.5% | Vacancy: 2.2%
77024,Houston,TX,1252713.1309970669,7.761335458103259,Cara - Sobrevalorada,95.0,Growth24: 4.7% | Vacancy: 6.6%
78244,San Antonio,TX,224750.47960467776,3.562056205636741,Regular - Estable,100.0,Growth24: -3.3% | Vacancy: 1.4%
75087,Rockwall,TX,453910.0162635864,3.5702033890605267,Regular - Estable,99.96,Growth24: -0.9% | Vacancy: 1.9%
77489,Missouri City,TX,238987.8082719033,3.153928946929411,Regular - Estable,99.95,Growth24: 1.1% | Vacancy: 1.3%
75206,Dallas,TX,586385.3632613188,6.371690045036498,Regular - Estable,75.5,Growth24: 3.0% | Vacancy: 8.5%
78218,San Antonio,TX,206232.04713072628,3.833890369684213,Regular - Estable,99.5,Growth24: -2.5% | Vacancy: 1.9%
75042,Garland,TX,285962.0178663248,4.433628277147358,Barata - Alto Potencial,93.07,Growth24: 2.4% | Vacancy: 1.1%
75069,McKinney,TX,449758.9961643485,5.415218648190086,Regular - Estable,100.0,Growth24: 1.6% | Vacancy: 3.5%
76248,Keller,TX,583865.0690304089,3.33788055887052,Regular - Estable,98.45,Growth24: 1.2% | Vacancy: 0.8%
78028,Kerrville,TX,354869.34327633004,5.528032350245422,Regular - Estable,100.0,Growth24: -0.7% | Vacancy: 4.4%
77073,Houston,TX,238763.4956100029,3.422528220643794,Regular - Estable,100.0,Growth24: -2.4% | Vacancy: 2.1%
76904,San Angelo,TX,320072.58306958136,3.804847220505759,Barata - Alto Potencial,99.15,Growth24: 2.8% | Vacancy: 4.0%
77642,Port Arthur,TX,120766.7381920473,2.964500118357533,Regular - Estable,99.0,Growth24: -7.1% | Vacancy: 5.9%
77034,Houston,TX,223475.49876967908,3.749282615339324,Regular - Estable,100.0,Growth24: 0.6% | Vacancy: 4.8%
76180,North Richland Hills,TX,338210.6265333795,4.263856177362156,Regular - Estable,100.0,Growth24: 1.0% | Vacancy: 2.4%
78596,Weslaco,TX,164282.53589145406,2.7013473927327056,Barata - Alto Potencial,92.5,Growth24: 11.7% | Vacancy: 9.5%
77583,Iowa Colony,TX,328782.50298242323,3.174096820352359,Regular - Estable,99.96,Growth24: -3.4% | Vacancy: 3.1%
77066,Houston,TX,249249.82215086883,2.9930819544563607,Regular - Estable,99.5,Growth24: -0.6% | Vacancy: 1.2%
77063,Houston,TX,253862.0374693986,4.642303627033451,Barata - Alto Potencial,95.48,Growth24: 2.7% | Vacancy: 6.5%
77515,Angleton,TX,230263.5812151204,2.563846823809647,Regular - Estable,99.82,Growth24: 0.3% | Vacancy: 3.8%
78413,Corpus Christi,TX,259274.5579833229,3.663394054788752,Regular - Estable,99.83,Growth24: -0.1% | Vacancy: 4.4%
78232,San Antonio,TX,378832.2698448044,4.4222733480455805,Regular - Estable,99.95,Growth24: 0.5% | Vacancy: 2.3%
77381,Spring,TX,537125.0746879424,3.408100160543301,Barata - Alto Potencial,100.0,Growth24: 5.6% | Vacancy: 1.5%
77304,Conroe,TX,332584.1369439166,4.341865811577192,Regular - Estable,100.0,Growth24: -1.8% | Vacancy: 1.7%
75077,Highland Village,TX,499294.82002174266,3.966628732201896,Barata - Alto Potencial,99.0,Growth24: 2.1% | Vacancy: 1.0%
77506,Pasadena,TX,170146.10525905268,3.485666662789308,Regular - Estable,100.0,Growth24: -0.7% | Vacancy: 4.2%
77382,Spring,TX,573879.6443606244,3.0690463910773707,Barata - Alto Potencial,99.0,Growth24: 5.3% | Vacancy: 1.0%
75224,Dallas,TX,238342.9776671996,4.504362297915683,Regular - Estable,100.0,Growth24: -1.2% | Vacancy: 2.2%
77535,Dayton,TX,311478.9742908263,3.645544544373856,Barata - Alto Potencial,99.37,Growth24: 2.9% | Vacancy: 3.2%
76040,Fort Worth,TX,361065.5317244273,5.069585628255287,Regular - Estable,99.48,Growth24: 1.6% | Vacancy: 3.8%
77009,Houston,TX,395242.9712375714,4.765312934781704,Barata - Alto Potencial,90.5,Growth24: 2.3% | Vacancy: 7.3%
79915,El Paso,TX,163568.16120194385,4.089170208431726,Barata - Alto Potencial,96.0,Growth24: 6.0% | Vacancy: 3.5%
77087,Houston,TX,189591.173974036,3.749992276768357,Regular - Estable,100.0,Growth24: -4.0% | Vacancy: 3.6%
78040,Laredo,TX,131442.8695734711,3.932650364340208,Regular - Estable,99.35,Growth24: -4.7% | Vacancy: 5.9%
78626,Georgetown,TX,367704.8039879634,4.297135947136458,Regular - Estable,99.96,Growth24: -7.9% | Vacancy: 2.3%
77014,Houston,TX,253682.7489877873,4.701570883574449,Regular - Estable,99.98,Growth24: -1.5% | Vacancy: 3.0%
77571,La Porte,TX,255962.1843611941,3.032367373514256,Regular - Estable,99.5,Growth24: 0.4% | Vacancy: 1.6%
75075,Plano,TX,471794.4539434488,4.931546698442931,Barata - Alto Potencial,97.51,Growth24: 5.0% | Vacancy: 2.7%
76226,Argyle,TX,598379.8424713379,3.5962902300441115,Regular - Estable,97.96,Growth24: -1.9% | Vacancy: 0.6%
78723,Austin,TX,507948.742259409,6.705986288861577,Regular - Estable,99.96,Growth24: -9.3% | Vacancy: 2.7%
77365,Porter,TX,307724.6265494929,3.23913249094379,Regular - Estable,99.96,Growth24: -1.0% | Vacancy: 2.1%
76543,Killeen,TX,179932.49378009536,3.532239749789941,Regular - Estable,99.94,Growth24: -0.6% | Vacancy: 5.3%
76106,Fort Worth,TX,187465.73459107152,3.453733217615363,Regular - Estable,97.5,Growth24: -0.8% | Vacancy: 2.3%
77035,Houston,TX,268787.65494076733,4.502706358359864,Barata - Alto Potencial,97.36,Growth24: 2.5% | Vacancy: 4.8%
77008,Houston,TX,599168.5999518567,3.942738949225093,Barata - Alto Potencial,96.88,Growth24: 4.8% | Vacancy: 3.0%
75501,Texarkana,TX,156165.2175543819,3.5617334424141376,Regular - Estable,100.0,Growth24: -1.6% | Vacancy: 6.1%
75081,Richardson,TX,397764.1105266933,4.20928857086239,Barata - Alto Potencial,99.98,Growth24: 2.7% | Vacancy: 1.8%
79763,Odessa,TX,195052.74332392903,3.04220717314858,Regular - Estable,95.97,Growth24: 1.0% | Vacancy: 4.1%
76001,Arlington,TX,356624.9711995444,3.446788858294479,Regular - Estable,99.5,Growth24: -1.3% | Vacancy: 0.9%
78539,Edinburg,TX,240292.267494134,3.5042580679426805,Barata - Alto Potencial,99.5,Growth24: 3.6% | Vacancy: 3.9%
75248,Dallas,TX,619544.2276340157,5.463867186573483,Barata - Alto Potencial,80.0,Growth24: 5.5% | Vacancy: 4.3%
75701,Tyler,TX,224079.1576067776,3.372196584919627,Barata - Alto Potencial,98.98,Growth24: 5.8% | Vacancy: 6.5%
76002,Arlington,TX,346133.02678624424,3.415672419092572,Regular - Estable,100.0,Growth24: -1.2% | Vacancy: 0.9%
79107,Amarillo,TX,104077.35034146775,2.433886803177531,Barata - Alto Potencial,99.48,Growth24: 4.2% | Vacancy: 6.0%
77096,Houston,TX,430837.9115611927,4.825045081854715,Barata - Alto Potencial,97.86,Growth24: 3.5% | Vacancy: 5.8%
75038,Irving,TX,448831.6261980831,6.236455941565137,Regular - Estable,69.5,Growth24: 2.7% | Vacancy: 3.7%
75904,Lufkin,TX,197370.39703573124,3.332361382957237,Regular - Estable,100.0,Growth24: -0.0% | Vacancy: 5.1%
76021,Bedford,TX,400767.56354245567,4.568269365074971,Barata - Alto Potencial,99.98,Growth24: 2.3% | Vacancy: 1.3%
75032,Rockwall,TX,530000.0069640594,4.120952051651782,Regular - Estable,99.45,Growth24: -0.8% | Vacancy: 1.3%
78210,San Antonio,TX,162738.16486120902,3.664629566190923,Regular - Estable,97.0,Growth24: -9.2% | Vacancy: 7.2%
78717,Austin,TX,589958.3320716796,4.532830577933281,Regular - Estable,99.83,Growth24: -6.5% | Vacancy: 1.0%
77520,Baytown,TX,175460.28473536778,3.3477892010922776,Regular - Estable,100.0,Growth24: -1.7% | Vacancy: 4.3%
78260,San Antonio,TX,518371.28454556986,3.3643477857890343,Regular - Estable,98.95,Growth24: 0.4% | Vacancy: 1.6%
79707,Midland,TX,406361.457355753,3.7583718993626873,Barata - Alto Potencial,99.46,Growth24: 4.0% | Vacancy: 1.3%
75189,Royse City,TX,339026.40651298576,3.11494105917423,Regular - Estable,100.0,Growth24: -5.2% | Vacancy: 1.5%
77004,Houston,TX,368902.2345571494,5.517270267237408,Regular - Estable,81.0,Growth24: 2.5% | Vacancy: 5.9%
78516,Alamo,TX,162103.2207099651,2.801556863809813,Barata - Alto Potencial,99.48,Growth24: 8.5% | Vacancy: 6.4%
77477,Stafford,TX,285598.14456288563,3.762939756985785,Barata - Alto Potencial,99.87,Growth24: 2.6% | Vacancy: 3.0%
76092,Southlake,TX,1237816.9944421982,4.515402056183585,Barata - Alto Potencial,95.5,Growth24: 3.8% | Vacancy: 1.4%
77340,Huntsville,TX,276044.9424252309,6.111626264547476,Regular - Estable,98.94,Growth24: -3.7% | Vacancy: 6.1%
76013,Pantego,TX,317220.6539440312,4.706821812415378,Regular - Estable,100.0,Growth24: 0.3% | Vacancy: 3.0%
77803,Bryan,TX,203421.1041795699,3.7413418561113994,Barata - Alto Potencial,99.88,Growth24: 4.6% | Vacancy: 2.5%
78570,Mercedes,TX,135729.89788039806,2.8882189905704547,Barata - Alto Potencial,99.48,Growth24: 13.1% | Vacancy: 5.1%
77047,Houston,TX,256729.87102846304,3.4935202720080656,Regular - Estable,100.0,Growth24: -0.7% | Vacancy: 1.4%
78602,Bastrop,TX,362252.9182079253,4.625559119268083,Regular - Estable,99.99,Growth24: -8.6% | Vacancy: 2.8%
77045,Houston,TX,204432.4377298483,3.338447447792898,Regular - Estable,99.91,Growth24: 0.3% | Vacancy: 1.2%
77351,Livingston,TX,191833.2562988038,3.095758057537114,Regular - Estable,92.0,Growth24: -5.7% | Vacancy: 14.3%
78749,Austin,TX,573335.2352870689,5.420670629168691,Regular - Estable,99.47,Growth24: -5.0% | Vacancy: 2.4%
78023,Helotes,TX,430676.51297770295,3.3864403677392345,Regular - Estable,99.96,Growth24: -1.7% | Vacancy: 1.1%
77092,Houston,TX,279508.5895353437,4.80967947920068,Barata - Alto Potencial,95.62,Growth24: 2.1% | Vacancy: 4.3%
77320,Huntsville,TX,239697.74657560745,4.762074345252553,Regular - Estable,100.0,Growth24: -3.6% | Vacancy: 5.7%
77017,Houston,TX,190322.67697057108,3.638266126800684,Regular - Estable,100.0,Growth24: -1.1% | Vacancy: 3.1%
77038,Houston,TX,224668.38040300703,4.380808602101282,Regular - Estable,98.44,Growth24: 1.0% | Vacancy: 1.1%
78242,San Antonio,TX,158946.54263007056,3.504839598302547,Regular - Estable,100.0,Growth24: -5.0% | Vacancy: 1.8%
75041,Garland,TX,259660.3878256197,3.791777471585812,Regular - Estable,99.41,Growth24: 1.5% | Vacancy: 1.9%
76110,Fort Worth,TX,217779.91724767943,3.2736591819475382,Regular - Estable,98.5,Growth24: -2.0% | Vacancy: 5.0%
79720,Big Spring,TX,138011.51991480638,2.183185769250461,Regular - Estable,99.47,Growth24: -0.6% | Vacancy: 6.5%
77536,Deer Park,TX,280335.8568855815,2.8258620750720493,Regular - Estable,99.92,Growth24: 1.7% | Vacancy: 2.0%
75214,Dallas,TX,797739.146347188,5.629796648826001,Regular - Estable,85.0,Growth24: 4.3% | Vacancy: 5.2%
78599,Weslaco,TX,183188.6172217926,2.8535109631118947,Barata - Alto Potencial,98.5,Growth24: 12.1% | Vacancy: 2.0%
79416,Lubbock,TX,201449.3139469849,3.1576095853144737,Regular - Estable,100.0,Growth24: -0.4% | Vacancy: 4.3%
78217,San Antonio,TX,231374.97042907376,4.237197427593872,Regular - Estable,100.0,Growth24: -1.5% | Vacancy: 4.3%
78229,San Antonio,TX,197537.8822282134,4.483431847425923,Regular - Estable,97.5,Growth24: -0.9% | Vacancy: 7.8%
76117,Haltom City,TX,240482.47328532152,4.781435139025936,Barata - Alto Potencial,98.69,Growth24: 3.3% | Vacancy: 2.4%
77076,Houston,TX,200175.46439648463,4.915793771903973,Regular - Estable,99.5,Growth24: 1.3% | Vacancy: 2.6%
75605,Longview,TX,280483.24703570566,3.5562253729858213,Regular - Estable,100.0,Growth24: 1.2% | Vacancy: 4.1%
75229,Dallas,TX,699306.5397873875,5.1900148037781815,Barata - Alto Potencial,92.5,Growth24: 4.6% | Vacancy: 2.5%
77301,Conroe,TX,238537.55673749693,3.783923229449229,Regular - Estable,100.0,Growth24: -0.7% | Vacancy: 2.1%
79904,El Paso,TX,183291.3871543846,4.040136650405835,Barata - Alto Potencial,99.25,Growth24: 6.4% | Vacancy: 3.8%
76548,Harker Heights,TX,297414.0356564649,3.8217889693699214,Regular - Estable,100.0,Growth24: -2.6% | Vacancy: 2.5%
76053,Hurst,TX,303835.1151891833,4.786786210621567,Regular - Estable,99.5,Growth24: 1.5% | Vacancy: 2.9%
76020,Azle,TX,331516.7833486731,3.689088807720856,Regular - Estable,100.0,Growth24: -1.6% | Vacancy: 4.0%
75010,Carrollton,TX,545276.2723883694,5.000162013934748,Barata - Alto Potencial,98.25,Growth24: 2.3% | Vacancy: 3.4%
76087,Weatherford,TX,444787.903471579,4.183454286357688,Regular - Estable,99.96,Growth24: -2.6% | Vacancy: 2.9%
77357,New Caney,TX,268566.0939343498,3.816408617684429,Regular - Estable,99.83,Growth24: -3.2% | Vacancy: 4.3%
76901,,TX,214708.67819763944,3.1661176394278074,Barata - Alto Potencial,98.17,Growth24: 2.4% | Vacancy: 4.6%
76140,Everman,TX,253682.16112141832,3.5519419179387883,Regular - Estable,100.0,Growth24: -0.9% | Vacancy: 2.1%
75208,Dallas,TX,414633.0579774839,5.310339180821351,Regular - Estable,100.0,Growth24: 0.9% | Vacancy: 3.7%
77053,Houston,TX,207125.4704105615,3.165729782967302,Regular - Estable,98.5,Growth24: 1.9% | Vacancy: 0.9%
75232,Dallas,TX,243897.6951907239,4.24283542926147,Regular - Estable,99.91,Growth24: 1.4% | Vacancy: 0.7%
77079,Houston,TX,678757.886853401,5.854908986498561,Regular - Estable,90.0,Growth24: 7.0% | Vacancy: 4.3%
79761,Odessa,TX,195920.75953878564,2.5092346915893797,Barata - Alto Potencial,94.5,Growth24: 2.7% | Vacancy: 3.8%
77630,,TX,143268.84559617564,2.5167032434276195,Regular - Estable,98.0,Growth24: -11.9% | Vacancy: 7.5%
77067,Houston,TX,219158.5468843396,4.284712448994649,Regular - Estable,99.5,Growth24: 0.7% | Vacancy: 3.3%
78239,San Antonio,TX,224451.49945162665,3.3268779036267464,Regular - Estable,100.0,Growth24: -3.0% | Vacancy: 2.6%
76016,Arlington,TX,350294.08700993244,3.2436589934749334,Regular - Estable,99.96,Growth24: -0.0% | Vacancy: 1.8%
76107,Fort Worth,TX,365711.8372036629,4.502472657456428,Regular - Estable,100.0,Growth24: 0.4% | Vacancy: 7.2%
77566,Lake Jackson,TX,268617.2531697746,2.8354790686225653,Barata - Alto Potencial,86.56,Growth24: 2.0% | Vacancy: 2.8%
77041,Houston,TX,307507.4773258238,3.779385806776675,Regular - Estable,99.5,Growth24: 0.6% | Vacancy: 2.1%
75238,Dallas,TX,615663.3794267429,7.264117421519366,Cara - Sobrevalorada,88.0,Growth24: 6.9% | Vacancy: 3.2%
76182,North Richland Hills,TX,411930.53836661176,3.372056971590286,Barata - Alto Potencial,93.51,Growth24: 2.0% | Vacancy: 1.1%
75604,Longview,TX,215955.7852784372,2.9720146772331684,Barata - Alto Potencial,100.0,Growth24: 4.4% | Vacancy: 4.1%
75089,Rowlett,TX,392313.9679277368,3.151738969364521,Regular - Estable,99.5,Growth24: 0.3% | Vacancy: 1.6%
76014,Arlington,TX,261956.9546495635,4.136264058934996,Regular - Estable,99.91,Growth24: 0.4% | Vacancy: 1.6%
77355,Magnolia,TX,376455.57104420447,3.6306848517917834,Regular - Estable,99.98,Growth24: -0.4% | Vacancy: 1.4%
76705,Lacy-Lakeview,TX,209718.6530801983,3.882262364721824,Regular - Estable,99.0,Growth24: -2.6% | Vacancy: 4.2%
77590,Texas City,TX,191285.003947354,3.033392190737444,Regular - Estable,100.0,Growth24: -0.9% | Vacancy: 3.0%
75036,Frisco,TX,583140.1340589346,4.137337318033898,Regular - Estable,100.0,Growth24: 0.8% | Vacancy: 0.5%
75234,Farmers Branch,TX,358911.7327847364,4.100782194279312,Barata - Alto Potencial,73.0,Growth24: 2.0% | Vacancy: 4.1%
75204,Dallas,TX,509999.78321480256,5.377811149694941,Barata - Alto Potencial,94.66,Growth24: 2.6% | Vacancy: 7.7%
77530,Channelview,TX,214389.0712831898,3.3837806436451503,Regular - Estable,100.0,Growth24: -0.5% | Vacancy: 3.3%
77086,Houston,TX,223695.1430705201,3.826934481403109,Regular - Estable,100.0,Growth24: 1.0% | Vacancy: 2.1%
79701,Midland,TX,208228.8690930864,3.1850879117736506,Barata - Alto Potencial,98.67,Growth24: 3.0% | Vacancy: 3.5%
75119,Ennis,TX,265898.4268342335,3.474122658969652,Regular - Estable,100.0,Growth24: -0.3% | Vacancy: 2.9%
77706,Beaumont,TX,226722.5139830121,2.98850189903612,Regular - Estable,99.82,Growth24: -3.6% | Vacancy: 5.4%
77091,Houston,TX,264287.05727953487,7.23451682762775,Cara - Sobrevalorada,95.0,Growth24: 1.8% | Vacancy: 5.1%
76134,Fort Worth,TX,254431.56352377744,3.7940285744130113,Regular - Estable,99.5,Growth24: -0.3% | Vacancy: 1.9%
77020,Houston,TX,180645.0813365924,3.838175627490207,Regular - Estable,100.0,Growth24: -3.1% | Vacancy: 3.9%
75181,Mesquite,TX,331684.0022906424,3.212767811415286,Regular - Estable,100.0,Growth24: -2.8% | Vacancy: 1.3%
76012,Arlington,TX,343795.4630326247,4.05372843386759,Regular - Estable,100.0,Growth24: 0.3% | Vacancy: 2.9%
78729,Austin,TX,447864.7362251606,6.029712402090605,Regular - Estable,98.46,Growth24: -5.7% | Vacancy: 3.1%
76036,Crowley,TX,325969.4116441439,3.640862961326364,Regular - Estable,100.0,Growth24: -4.0% | Vacancy: 1.7%
78211,San Antonio,TX,126440.94934213084,2.690175875960962,Regular - Estable,99.99,Growth24: -8.2% | Vacancy: 2.9%
78750,Austin,TX,605359.3948193612,5.270131192520024,Regular - Estable,99.96,Growth24: -5.9% | Vacancy: 1.1%
79706,Midland,TX,374961.566513025,3.079323033623153,Barata - Alto Potencial,98.98,Growth24: 5.0% | Vacancy: 2.9%
77016,Houston,TX,171092.29458452726,3.845702011830637,Regular - Estable,99.94,Growth24: -4.1% | Vacancy: 4.5%
75241,Dallas,TX,220240.35890564404,4.360138403956181,Regular - Estable,100.0,Growth24: -0.2% | Vacancy: 2.8%
78238,San Antonio,TX,225171.2814587919,4.151874971747386,Regular - Estable,100.0,Growth24: -1.6% | Vacancy: 4.4%
77327,Dayton,TX,210286.22857346945,3.728442276832837,Regular - Estable,99.8,Growth24: -0.8% | Vacancy: 5.2%
79605,Abilene,TX,160905.80311463523,2.631816677305724,Barata - Alto Potencial,96.63,Growth24: 2.1% | Vacancy: 4.8%
76240,Gainesville,TX,280390.7954978985,3.998150257227049,Regular - Estable,99.48,Growth24: 0.1% | Vacancy: 3.5%
76018,Arlington,TX,295666.16049171553,3.558005745053689,Regular - Estable,100.0,Growth24: -0.5% | Vacancy: 1.1%
79932,El Paso,TX,313403.5803107237,3.804416162192024,Barata - Alto Potencial,99.48,Growth24: 4.5% | Vacancy: 2.5%
76712,Woodway,TX,347278.9824538701,3.613951674624415,Regular - Estable,99.96,Growth24: -0.1% | Vacancy: 2.8%
77380,Spring,TX,379259.8705024272,4.247187482814108,Barata - Alto Potencial,99.37,Growth24: 3.9% | Vacancy: 4.0%
78363,Kingsville,TX,144108.25009706686,2.4956485264234294,Regular - Estable,99.99,Growth24: -2.8% | Vacancy: 6.6%
76903,San Angelo,TX,162025.86178847947,3.1177229742390424,Regular - Estable,98.99,Growth24: -0.6% | Vacancy: 6.5%
75110,Corsicana,TX,190737.59863223744,3.421802645177717,Regular - Estable,97.5,Growth24: 0.5% | Vacancy: 4.7%
75901,Lufkin,TX,186183.01343891383,3.1273079620294104,Regular - Estable,100.0,Growth24: 1.5% | Vacancy: 3.4%
76401,Stephenville,TX,316512.6372574189,4.85072811796553,Barata - Alto Potencial,98.98,Growth24: 2.9% | Vacancy: 4.9%
77904,Victoria,TX,274273.76593648124,3.030031579169586,Barata - Alto Potencial,98.37,Growth24: 2.0% | Vacancy: 3.6%
77033,Houston,TX,154581.71525467862,4.402932203837828,Regular - Estable,99.5,Growth24: -3.0% | Vacancy: 2.9%
78418,Corpus Christi,TX,309354.0269272004,3.4459415140693794,Regular - Estable,97.0,Growth24: -0.3% | Vacancy: 12.4%
76049,Granbury,TX,407805.5167839338,4.004561770814753,Regular - Estable,99.8,Growth24: -2.1% | Vacancy: 3.9%
76114,River Oaks,TX,234055.5085037912,3.822157859994776,Regular - Estable,100.0,Growth24: 1.0% | Vacancy: 3.5%
78212,San Antonio,TX,282602.84615263547,5.03340906934668,Regular - Estable,99.97,Growth24: -3.6% | Vacancy: 7.6%
79106,Amarillo,TX,160237.0156348473,2.8165842456678067,Barata - Alto Potencial,98.86,Growth24: 3.0% | Vacancy: 6.3%
78617,Del Valle,TX,305158.8396217227,4.541522599731059,Regular - Estable,99.96,Growth24: -9.1% | Vacancy: 1.7%
77356,Montgomery,TX,366012.5678183032,3.2287564928519954,Regular - Estable,99.46,Growth24: -0.2% | Vacancy: 6.7%
77018,Houston,TX,528695.1881658481,4.074752117277806,Barata - Alto Potencial,97.61,Growth24: 3.6% | Vacancy: 4.1%
79601,Abilene,TX,187130.3661742137,3.275727430554129,Barata - Alto Potencial,97.5,Growth24: 2.1% | Vacancy: 6.0%
77532,Crosby,TX,268609.50535641465,3.0186291832715644,Regular - Estable,100.0,Growth24: -1.0% | Vacancy: 4.7%
77025,Houston,TX,477645.5639566039,5.913205254780952,Regular - Estable,91.18,Growth24: 2.5% | Vacancy: 4.9%
77598,Houston,TX,260414.2503061964,4.337312826247961,Regular - Estable,100.0,Growth24: 1.4% | Vacancy: 3.4%
75702,Tyler,TX,141500.7256644457,2.6097517938140045,Barata - Alto Potencial,98.14,Growth24: 6.3% | Vacancy: 7.5%
77316,Montgomery,TX,439125.0488196039,3.3481431005872104,Regular - Estable,99.91,Growth24: 0.8% | Vacancy: 2.4%
77833,Brenham,TX,336563.9628069783,4.936176554841356,Regular - Estable,100.0,Growth24: -0.4% | Vacancy: 4.7%
76033,Cleburne,TX,277854.3971773567,3.9362286414225376,Regular - Estable,99.91,Growth24: -0.4% | Vacancy: 2.4%
77039,Houston,TX,189167.35931649109,4.272349801027477,Regular - Estable,99.85,Growth24: -0.6% | Vacancy: 2.3%
77005,Houston,TX,1596718.5331034197,6.568195888850685,Regular - Estable,83.5,Growth24: 4.3% | Vacancy: 2.2%
75180,Balch Springs,TX,230831.78764847328,3.301873877885791,Regular - Estable,100.0,Growth24: -1.1% | Vacancy: 3.2%
75088,,TX,371075.35734681017,3.5561090647883185,Regular - Estable,99.5,Growth24: 0.2% | Vacancy: 1.0%
75455,Mount Pleasant,TX,229702.6318027044,3.902250723425667,Barata - Alto Potencial,94.5,Growth24: 3.2% | Vacancy: 3.1%
78737,Austin,TX,795052.6903010951,5.200577867378268,Regular - Estable,98.97,Growth24: -5.3% | Vacancy: 1.2%
78727,Austin,TX,471237.3362551128,4.814081567466746,Regular - Estable,99.96,Growth24: -5.9% | Vacancy: 2.4%
76209,Denton,TX,304015.4984692291,4.53941398961965,Regular - Estable,99.98,Growth24: -0.3% | Vacancy: 2.6%
77023,Houston,TX,268008.3440065654,5.442040243546405,Regular - Estable,100.0,Growth24: -0.5% | Vacancy: 6.5%
77022,Houston,TX,220477.2493262135,4.541868261865746,Regular - Estable,99.94,Growth24: 0.0% | Vacancy: 6.1%
75092,Sherman,TX,305756.6848803963,4.445974301087545,Regular - Estable,99.61,Growth24: 0.6% | Vacancy: 3.9%
75503,Texarkana,TX,249486.184580262,3.6507291423528434,Regular - Estable,100.0,Growth24: 1.5% | Vacancy: 3.2%
78746,West Lake Hills,TX,1666365.697740278,9.918063546179944,Cara - Sobrevalorada,97.0,Growth24: -5.1% | Vacancy: 3.2%
79606,Abilene,TX,274790.2485222824,3.2560606319402927,Regular - Estable,100.0,Growth24: 0.4% | Vacancy: 3.5%
78757,Austin,TX,616973.8795400778,6.677788187803805,Regular - Estable,98.96,Growth24: -8.5% | Vacancy: 2.5%
78332,Alice,TX,132288.04814515822,3.007446760539759,Regular - Estable,100.0,Growth24: -5.6% | Vacancy: 6.6%
78102,Beeville,TX,165144.89066201684,3.102957685929732,Regular - Estable,100.0,Growth24: -12.2% | Vacancy: 6.3%
75048,Sachse,TX,453532.425415872,3.4854654438251806,Regular - Estable,98.46,Growth24: 0.8% | Vacancy: 0.3%
78728,Austin,TX,426594.51005867496,6.3390303702262765,Regular - Estable,98.46,Growth24: -5.8% | Vacancy: 3.5%
78724,Austin,TX,342557.1637222425,5.077515450866688,Regular - Estable,99.96,Growth24: -8.2% | Vacancy: 0.7%
79934,El Paso,TX,240615.958251276,2.980037820066604,Barata - Alto Potencial,98.48,Growth24: 4.7% | Vacancy: 3.8%
79118,Amarillo,TX,252780.31177185336,2.841888723112787,Regular - Estable,99.5,Growth24: 1.5% | Vacancy: 3.2%
75252,Dallas,TX,621524.1501820089,7.131660726113923,Cara - Sobrevalorada,89.25,Growth24: 5.0% | Vacancy: 4.8%
79930,El Paso,TX,177423.06041834725,3.795112810415722,Barata - Alto Potencial,98.48,Growth24: 7.5% | Vacancy: 7.3%
76109,Fort Worth,TX,648469.8094417815,5.579964581162974,Regular - Estable,81.0,Growth24: 5.0% | Vacancy: 5.8%
77414,Bay City,TX,190602.16354526544,3.2351514027550925,Regular - Estable,98.99,Growth24: -2.3% | Vacancy: 9.8%
78633,Georgetown,TX,456326.7265415731,5.035547134644995,Regular - Estable,99.99,Growth24: -6.3% | Vacancy: 1.5%
78410,Corpus Christi,TX,241177.4217607498,3.1027580419739347,Regular - Estable,99.5,Growth24: -0.2% | Vacancy: 2.7%
76132,Fort Worth,TX,449784.20705287234,6.604412415796188,Regular - Estable,98.48,Growth24: -0.4% | Vacancy: 5.2%
75766,Jacksonville,TX,221454.3126417137,3.99371227069616,Barata - Alto Potencial,98.86,Growth24: 5.1% | Vacancy: 5.1%
